0.00000,1036.09985,-899.99853,780.00104 
0.02400,1036.09985,-899.99853,780.00104 
0.04800,1036.09985,-899.99853,780.00104 
0.07200,1036.09998,-899.95508,780.00085 
0.09600,1036.10022,-899.60974,780.00067 
0.12000,1036.10193,-898.62982,780.00079 
0.14400,1036.10644,-896.68445,780.00147 
0.16800,1036.11438,-893.48584,780.00305 
0.19200,1036.12549,-888.96124,780.00537 
0.21600,1036.13953,-883.11200,780.00830 
0.24000,1036.15649,-875.93799,780.01178 
0.26400,1036.17615,-867.43897,780.01581 
0.28800,1036.19836,-857.61469,780.02026 
0.31200,1036.22302,-846.46484,780.02508 
0.33600,1036.24988,-833.98932,780.03021 
0.36000,1036.27893,-820.18781,780.03565 
0.38400,1036.31006,-805.06006,780.04126 
0.40800,1036.34302,-788.60602,780.04700 
0.43200,1036.37781,-770.82544,780.05279 
0.45600,1036.41443,-751.71826,780.05853 
0.48000,1036.45276,-731.28442,780.06415 
0.50400,1036.49280,-709.52387,780.06958 
0.52800,1036.53442,-686.43665,780.07465 
0.55200,1036.57776,-662.02283,780.07935 
0.57600,1036.62268,-636.28259,780.08344 
0.60000,1036.66907,-609.21619,780.08685 
0.62400,1036.71716,-580.82379,780.08935 
0.64800,1036.76672,-551.10602,780.09088 
0.67200,1036.81775,-520.06323,780.09125 
0.69600,1036.87012,-487.69620,780.09021 
0.72000,1036.92395,-454.00565,780.08771 
0.74400,1036.97913,-418.99255,780.08356 
0.76800,1037.03552,-382.65799,780.07770 
0.79200,1037.09326,-345.00317,780.07019 
0.81600,1037.15247,-306.02945,780.06110 
0.84000,1037.21326,-265.73816,780.05072 
0.86400,1037.27588,-224.13065,780.03949 
0.88800,1037.34070,-181.20816,780.02808 
0.91200,1037.40845,-136.97168,780.01733 
0.93600,1037.47961,-91.42264,780.00836 
0.96000,1037.54431,-44.69000,780.00238 
0.98400,1037.56860,2.66200,780.00061 
1.00800,1037.53833,49.97739,780.00348 
1.03200,1037.47070,96.60232,780.01044 
1.05600,1037.40015,142.00674,780.02002 
1.08000,1037.33301,186.09616,780.03113 
1.10400,1037.26856,228.87149,780.04273 
1.12800,1037.20630,270.33166,780.05395 
1.15200,1037.14587,310.47543,780.06421 
1.17600,1037.08691,349.30142,780.07306 
1.20000,1037.02942,386.80826,780.08032 
1.22400,1036.97327,422.99466,780.08582 
1.24800,1036.91834,457.85938,780.08966 
1.27200,1036.86475,491.40140,780.09186 
1.29600,1036.81250,523.61981,780.09253 
1.32000,1036.76172,554.51373,780.09192 
1.34400,1036.71240,584.08270,780.09015 
1.36800,1036.66455,612.32605,780.08740 
1.39200,1036.61829,639.24347,780.08380 
1.41600,1036.57361,664.83460,780.07953 
1.44000,1036.53052,689.09930,780.07471 
1.46400,1036.48901,712.03735,780.06952 
1.48800,1036.44910,733.64868,780.06403 
1.51200,1036.41101,753.93335,780.05829 
1.53600,1036.37451,772.89130,780.05249 
1.56000,1036.33984,790.52264,780.04669 
1.58400,1036.30701,806.82751,780.04089 
1.60800,1036.27612,821.80603,780.03528 
1.63200,1036.24719,835.45837,780.02985 
1.65600,1036.22046,847.78479,780.02466 
1.68000,1036.19592,858.78546,780.01984 
1.70400,1036.17383,868.46069,780.01538 
1.72800,1036.15442,876.81067,780.01141 
1.75200,1036.13769,883.83563,780.00793 
1.77600,1036.12390,889.53589,780.00507 
1.80000,1036.11316,893.91162,780.00281 
1.82400,1036.10559,896.96466,780.00122 
1.84800,1036.10144,898.78565,780.00037 
1.87200,1036.10010,899.67810,780.00006 
1.89600,1036.09985,899.97321,780.00000 
1.92000,1036.09985,900.00000,780.00000 
1.94400,1036.10022,899.99915,780.00232 
