0.00000,1036.10107,-899.99933,379.99881 
0.02400,1036.10107,-899.99933,379.99881 
0.04800,1036.10107,-899.99933,379.99881 
0.07200,1036.10083,-899.95575,379.99902 
0.09600,1036.10095,-899.61023,379.99927 
0.12000,1036.10229,-898.63013,379.99927 
0.14400,1036.10644,-896.68451,379.99872 
0.16800,1036.11426,-893.48584,379.99734 
0.19200,1036.12524,-888.96118,379.99530 
0.21600,1036.13916,-883.11194,379.99271 
0.24000,1036.15601,-875.93793,379.98959 
0.26400,1036.17554,-867.43890,379.98605 
0.28800,1036.19763,-857.61456,379.98209 
0.31200,1036.22217,-846.46484,379.97778 
0.33600,1036.24902,-833.98932,379.97314 
0.36000,1036.27795,-820.18787,379.96829 
0.38400,1036.30896,-805.06030,379.96326 
0.40800,1036.34192,-788.60638,379.95807 
0.43200,1036.37671,-770.82599,379.95285 
0.45600,1036.41333,-751.71899,379.94763 
0.48000,1036.45166,-731.28540,379.94250 
0.50400,1036.49170,-709.52508,379.93756 
0.52800,1036.53345,-686.43817,379.93286 
0.55200,1036.57678,-662.02460,379.92856 
0.57600,1036.62183,-636.28467,379.92474 
0.60000,1036.66846,-609.21844,379.92157 
0.62400,1036.71667,-580.82636,379.91913 
0.64800,1036.76636,-551.10876,379.91763 
0.67200,1036.81750,-520.06622,379.91721 
0.69600,1036.87012,-487.69925,379.91800 
0.72000,1036.92407,-454.00876,379.92020 
0.74400,1036.97925,-418.99564,379.92386 
0.76800,1037.03589,-382.66095,379.92911 
0.79200,1037.09375,-345.00589,379.93588 
0.81600,1037.15295,-306.03180,379.94412 
0.84000,1037.21375,-265.74005,379.95352 
0.86400,1037.27637,-224.13205,379.96375 
0.88800,1037.34119,-181.20906,379.97415 
0.91200,1037.40881,-136.97212,379.98398 
0.93600,1037.47974,-91.42275,379.99219 
0.96000,1037.54443,-44.69002,379.99765 
0.98400,1037.56860,2.66181,379.99930 
1.00800,1037.53845,49.97680,379.99664 
1.03200,1037.47107,96.60120,379.99033 
1.05600,1037.40076,142.00507,379.98154 
1.08000,1037.33398,186.09399,379.97138 
1.10400,1037.27002,228.86893,379.96082 
1.12800,1037.20813,270.32886,379.95059 
1.15200,1037.14795,310.47247,379.94128 
1.17600,1037.08923,349.29846,379.93326 
1.20000,1037.03198,386.80539,379.92676 
1.22400,1036.97583,422.99191,379.92181 
1.24800,1036.92090,457.85681,379.91843 
1.27200,1036.86719,491.39902,379.91653 
1.29600,1036.81482,523.61762,379.91602 
1.32000,1036.76379,554.51178,379.91669 
1.34400,1036.71423,584.08081,379.91843 
1.36800,1036.66614,612.32434,379.92105 
1.39200,1036.61963,639.24188,379.92441 
1.41600,1036.57459,664.83313,379.92834 
1.44000,1036.53125,689.09790,379.93277 
1.46400,1036.48950,712.03601,379.93756 
1.48800,1036.44946,733.64746,379.94260 
1.51200,1036.41113,753.93219,379.94778 
1.53600,1036.37451,772.89020,379.95306 
1.56000,1036.33972,790.52161,379.95834 
1.58400,1036.30676,806.82654,379.96353 
1.60800,1036.27576,821.80512,379.96863 
1.63200,1036.24683,835.45758,379.97351 
1.65600,1036.22009,847.78406,379.97812 
1.68000,1036.19556,858.78485,379.98242 
1.70400,1036.17358,868.46014,379.98639 
1.72800,1036.15417,876.81024,379.98990 
1.75200,1036.13757,883.83539,379.99298 
1.77600,1036.12378,889.53571,379.99551 
1.80000,1036.11316,893.91150,379.99750 
1.82400,1036.10559,896.96460,379.99893 
1.84800,1036.10144,898.78565,379.99969 
1.87200,1036.10010,899.67810,379.99997 
1.89600,1036.09985,899.97321,380.00000 
1.92000,1036.09985,900.00000,380.00000 
1.94400,1036.10059,899.99896,379.99966 
