0.00000,1036.10095,-899.99933,580.00153 
0.02400,1036.10095,-899.99933,580.00153 
0.04800,1036.10095,-899.99933,580.00153 
0.07200,1036.10083,-899.95569,580.00128 
0.09600,1036.10083,-899.61017,580.00092 
0.12000,1036.10229,-898.63007,580.00055 
0.14400,1036.10644,-896.68445,580.00024 
0.16800,1036.11426,-893.48578,580.00024 
0.19200,1036.12512,-888.96100,580.00037 
0.21600,1036.13904,-883.11169,580.00055 
0.24000,1036.15588,-875.93762,580.00073 
0.26400,1036.17541,-867.43854,580.00098 
0.28800,1036.19751,-857.61420,580.00122 
0.31200,1036.22217,-846.46442,580.00153 
0.33600,1036.24915,-833.98895,580.00177 
0.36000,1036.27832,-820.18756,580.00207 
0.38400,1036.30957,-805.06012,580.00244 
0.40800,1036.34290,-788.60632,580.00275 
0.43200,1036.37805,-770.82611,580.00305 
0.45600,1036.41516,-751.71930,580.00336 
0.48000,1036.45398,-731.28589,580.00372 
0.50400,1036.49463,-709.52582,580.00403 
0.52800,1036.53699,-686.43909,580.00427 
0.55200,1036.58106,-662.02570,580.00458 
0.57600,1036.62671,-636.28589,580.00476 
0.60000,1036.67395,-609.21985,580.00494 
0.62400,1036.72278,-580.82782,580.00513 
0.64800,1036.77307,-551.11023,580.00519 
0.67200,1036.82471,-520.06757,580.00525 
0.69600,1036.87756,-487.70050,580.00519 
0.72000,1036.93164,-454.00983,580.00500 
0.74400,1036.98694,-418.99646,580.00476 
0.76800,1037.04321,-382.66153,580.00446 
0.79200,1037.10059,-345.00623,580.00403 
0.81600,1037.15918,-306.03192,580.00348 
0.84000,1037.21899,-265.74002,580.00293 
0.86400,1037.28052,-224.13191,580.00226 
0.88800,1037.34412,-181.20891,580.00159 
0.91200,1037.41064,-136.97203,580.00098 
0.93600,1037.48071,-91.42275,580.00043 
0.96000,1037.54468,-44.69003,580.00006 
0.98400,1037.56873,2.66192,580.00000 
1.00800,1037.53882,49.97722,580.00018 
1.03200,1037.47217,96.60210,580.00055 
1.05600,1037.40271,142.00661,580.00110 
1.08000,1037.33691,186.09622,580.00177 
1.10400,1037.27380,228.87184,580.00244 
1.12800,1037.21265,270.33243,580.00311 
1.15200,1037.15320,310.47662,580.00366 
1.17600,1037.09497,349.30307,580.00415 
1.20000,1037.03784,386.81030,580.00458 
1.22400,1036.98181,422.99704,580.00488 
1.24800,1036.92676,457.86200,580.00513 
1.27200,1036.87292,491.40414,580.00525 
1.29600,1036.82019,523.62256,580.00525 
1.32000,1036.76868,554.51648,580.00525 
1.34400,1036.71863,584.08527,580.00513 
1.36800,1036.67004,612.32837,580.00494 
1.39200,1036.62292,639.24548,580.00476 
1.41600,1036.57739,664.83630,580.00452 
1.44000,1036.53345,689.10065,580.00427 
1.46400,1036.49121,712.03833,580.00397 
1.48800,1036.45068,733.64929,580.00366 
1.51200,1036.41199,753.93359,580.00330 
1.53600,1036.37500,772.89124,580.00299 
1.56000,1036.33984,790.52234,580.00269 
1.58400,1036.30676,806.82703,580.00232 
1.60800,1036.27551,821.80536,580.00201 
1.63200,1036.24646,835.45764,580.00171 
1.65600,1036.21960,847.78400,580.00140 
1.68000,1036.19519,858.78473,580.00116 
1.70400,1036.17322,868.46002,580.00085 
1.72800,1036.15381,876.81012,580.00067 
1.75200,1036.13733,883.83520,580.00043 
1.77600,1036.12366,889.53565,580.00031 
1.80000,1036.11304,893.91144,580.00018 
1.82400,1036.10559,896.96460,580.00006 
1.84800,1036.10144,898.78565,580.00000 
1.87200,1036.10010,899.67810,580.00000 
1.89600,1036.09985,899.97321,580.00000 
1.92000,1036.09985,900.00000,580.00000 
1.94400,1036.10059,899.99963,580.00165 
